Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S504475104,mlb,2016/07/04,$8K Mon MLB Bunt (Single Entry),$35k,116.60,,2174,9248,Tournament,1,0,https://www.fanduel.com/entry/FAICAMXWM,
S504475098,mlb,2016/07/04,Summer Free-For-All Qualifier (Free to Play),$35k,129,,2151,19982,Tournament,0,0,https://www.fanduel.com/entry/FDNMYNRJO,
S504475085,mlb,2016/07/04,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,116.60,,4953,22989,Tournament,0,0,https://www.fanduel.com/entry/EGNQZQYYE,
S504450803,mlb,2016/07/04,$7K Mon MLB Stolen Base (Single Entry_ Early Only),$35k,115.10,,3380,4046,Tournament,2,0,https://www.fanduel.com/entry/EQRVUIJEY,
S504450736,mlb,2016/07/04,$8K Mon MLB Bunt (Single Entry_ Early Only),$35k,132.70,,6219,9248,Tournament,1,0,https://www.fanduel.com/entry/AXXIOQRGE,
S504356474,mlb,2016/07/03,$5K Sun MLB Single (Single Entry),$35k,60.30,,1014,1156,Tournament,5,0,https://www.fanduel.com/entry/CBVYQXGYF,
S504346325,mlb,2016/07/03,$6K Sun MLB Stolen Base (Single Entry),$35k,164.40,,428,3468,Tournament,2,5.00,https://www.fanduel.com/entry/DZOXPXXJY,
S504346025,mlb,2016/07/03,50/50 League ($10 - Top 50% Win) (Main),$35k,60.30,,75,100,Tournament,10,0,https://www.fanduel.com/entry/BCSLKFEWS,
S504225688,mlb,2016/07/03,$15K Sun MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,112.60,,7460,15527,Tournament,1,0,https://www.fanduel.com/entry/ABLKXGBZZ,
S504225681,mlb,2016/07/03,Summer Free-For-All Qualifier (Free to Play),$35k,112.60,,8237,16751,Tournament,0,0,https://www.fanduel.com/entry/AFETHYHKX,
S504225674,mlb,2016/07/03,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,164.40,,2291,18750,Tournament,0,0,https://www.fanduel.com/entry/AIYBSQMVV,
S503967323,mlb,2016/07/02,MLB 100 player league (Early Only),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/BOMJFFVOL, voided
S503813409,mlb,2016/07/02,$15K Sat MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,112.80,,9340,16207,Tournament,1,0,https://www.fanduel.com/entry/ESHNWHSRU,
S503813400,mlb,2016/07/02,Summer Free-For-All Qualifier (Free to Play),$35k,112.80,,10546,19750,Tournament,0,0,https://www.fanduel.com/entry/EXCRGIVYK,
S503813368,mlb,2016/07/02,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,112.80,,11460,21946,Tournament,0,0,https://www.fanduel.com/entry/EFZTQWEPI,
S503812007,mlb,2016/07/02,$12K Sat MLB Bunt (Single Entry Series Presented By RotoGrinders),$35k,185.50,,1525,13215,Tournament,1,2.50,https://www.fanduel.com/entry/AQKRKFITY,
S503759998,mlb,2016/07/01,$250 MLB Mini Sac Fly,$35k,84.10,,253,294,Tournament,1,0,https://www.fanduel.com/entry/BIPJVTEEP,
S503504478,mlb,2016/07/01,20-Player League ($5 - Top 3 Win),$35k,87.90,,19,20,20 player league,5,0,https://www.fanduel.com/entry/DPKUSPEVA,
S503504451,mlb,2016/07/01,MLB 100 player league (Main),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/CRJDUJONY, voided
S503504439,mlb,2016/07/01,$8K Fri MLB Stolen Base (Single Entry),$35k,87.90,,3795,4624,Tournament,2,0,https://www.fanduel.com/entry/DCBFNUSWW,
S503504434,mlb,2016/07/01,$20K Fri MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,75.30,,20054,22385,Tournament,1,0,https://www.fanduel.com/entry/DALNBUJDI,
S503504428,mlb,2016/07/01,Summer Free-For-All Qualifier (Free to Play),$35k,75.30,,20960,23739,Tournament,0,0,https://www.fanduel.com/entry/DDQXZVCQK,
S503504420,mlb,2016/07/01,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,84.10,,22801,27788,Tournament,0,0,https://www.fanduel.com/entry/EQDZCECRI,
S503246410,mlb,2016/06/30,20-Player League ($5 - Top 3 Win),$35k,132.90,,9,20,20 player league,5,0,https://www.fanduel.com/entry/CUAQYVWSC,
S503246203,mlb,2016/06/30,MLB 100 player league (Main),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/BTVKCJPPM, voided
S503091262,mlb,2016/06/30,$8K Thu MLB Stolen Base (Single Entry),$35k,132.90,,1364,4624,Tournament,2,0,https://www.fanduel.com/entry/DAZJKIUGF,
S503091249,mlb,2016/06/30,$15K Thu MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,148.90,,2772,17341,Tournament,1,2.50,https://www.fanduel.com/entry/EQDXYBBWJ,
S503091235,mlb,2016/06/30,Summer Free-For-All Qualifier (Free to Play),$35k,126.60,,8538,25656,Tournament,0,0,https://www.fanduel.com/entry/FBXUQVEAZ,
S503091004,mlb,2016/06/30,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,132.90,,9372,35942,Tournament,0,0,https://www.fanduel.com/entry/DGIKHMOGN,
S503090051,mlb,2016/06/30,$12K Thu MLB Bunt (Single Entry Series Presented By RotoGrinders),$35k,100.80,,5257,12328,Tournament,1,0,https://www.fanduel.com/entry/BUJGWZGFP,
S503004646,mlb,2016/06/29,2 DAYS LEFT: Satellite to MLB Home Run on 7/1 (5 Tickets) ,$35k,175.50,,24,192,Tournament,3,0,https://www.fanduel.com/entry/BCEOTIMWW,
S503002785,mlb,2016/06/29,50/50 League ($10 - Top 50% Win) (Main),$35k,129.10,,81,100,Tournament,10,0,https://www.fanduel.com/entry/CJIOVCGES,
S502692788,mlb,2016/06/29,$8K Wed MLB Stolen Base (Single Entry),$35k,129.10,,2325,4624,Tournament,2,0,https://www.fanduel.com/entry/CDZNOTVPN,
S502692776,mlb,2016/06/29,Summer Free-For-All Qualifier (Free to Play),$35k,175.50,,1658,22772,Tournament,0,0,https://www.fanduel.com/entry/CORPIEZYL,
S502692703,mlb,2016/06/29,MLB tournament,$35k,,,0,,Cancelled,50,0,https://www.fanduel.com/entry/CTMSSGDFB, voided
S502692664,mlb,2016/06/29,$21K Wed MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,106.70,,12693,17764,Tournament,1,0,https://www.fanduel.com/entry/EWOTXKIRF,
S502692571,mlb,2016/06/29,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,106.70,,17368,25874,Tournament,0,0,https://www.fanduel.com/entry/AAXMJLXET,
S502691861,mlb,2016/06/29,$12K Wed MLB Bunt (Single Entry Series Presented By RotoGrinders),$35k,88.60,,11018,12464,Tournament,1,0,https://www.fanduel.com/entry/EGNRHKICL,
S502353645,mlb,2016/06/28,50/50 League ($10 - Top 50% Win) (Main),$35k,141.20,,54,100,Tournament,10,0,https://www.fanduel.com/entry/AEDHKUPCU,
S502351665,mlb,2016/06/28,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,112,,19935,28873,Tournament,0,0,https://www.fanduel.com/entry/FEPSONHSM,
S502351514,mlb,2016/06/28,Summer Free-For-All Qualifier (Free to Play),$35k,141.20,,8924,25313,Tournament,0,0,https://www.fanduel.com/entry/BSGBEXCTW,
S502351489,mlb,2016/06/28,$10K Tue MLB Stolen Base (Single Entry) ,$35k,141.20,,2436,5780,Tournament,2,0,https://www.fanduel.com/entry/DNVLOQXKE,
S502351445,mlb,2016/06/28,$21K Tue MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,141.20,,9317,23878,Tournament,1,0,https://www.fanduel.com/entry/DHKPSPKKA,
S502166140,mlb,2016/06/27,50/50 League ($10 - Top 50% Win) (Main),$35k,145.70,,83,100,Tournament,10,0,https://www.fanduel.com/entry/DXZPKNFWP,
S502082522,mlb,2016/06/27,MLB Summer Free-For-All Finals ,$35k,167.10,,834,3124,Tournament,0,0,https://www.fanduel.com/entry/AQYZMUWLK,
S502005676,mlb,2016/06/27,$12K Mon MLB Stolen Base (Single Entry),$35k,145.70,,3591,6896,Tournament,2,0,https://www.fanduel.com/entry/BOMTERCLT,
S502005670,mlb,2016/06/27,$25K Mon MLB Bunt (Single Entry Series Presented by RotoGrinders),$35k,145.70,,11989,24094,Tournament,1,0,https://www.fanduel.com/entry/BRSECRVYV,
S502005665,mlb,2016/06/27,Summer Free-For-All Qualifier (Free to Play),$35k,167.10,,6501,25580,Tournament,0,0,https://www.fanduel.com/entry/BYQXLKUWV,
S502005649,mlb,2016/06/27,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,199.10,,2606,29166,Tournament,0,0,https://www.fanduel.com/entry/DPLELDMGN,
S501757438,mlb,2016/06/26,50/50 League ($10 - Top 50% Win) (Main),$35k,133.40,,41,100,Tournament,10,13.85,https://www.fanduel.com/entry/AAXWQQNER,
S501757423,mlb,2016/06/26,20-Player League ($5 - Top 3 Win),$35k,133.40,,9,20,20 player league,5,0,https://www.fanduel.com/entry/AIYKYSJYJ,
S501701907,mlb,2016/06/26,$8K Sun MLB Bunt (Single Entry),$35k,83,,7053,9248,Tournament,1,0,https://www.fanduel.com/entry/BCEYLPILI,
S501701883,mlb,2016/06/26,Summer Free-For-All Qualifier (Free to Play),$35k,83,,12555,16787,Tournament,0,0,https://www.fanduel.com/entry/AGUUYSZTM,
S501701876,mlb,2016/06/26,$5K Sun MLB Single (Single Entry),$35k,133.40,,360,1156,Tournament,5,0,https://www.fanduel.com/entry/AGGXMBNVQ,
S501701829,mlb,2016/06/26,$6K Sun MLB Stolen Base (Single Entry),$35k,36.50,,3441,3468,Tournament,2,0,https://www.fanduel.com/entry/CNCHBXYSS,
S501701797,mlb,2016/06/26,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,36.50,,18801,19066,Tournament,0,0,https://www.fanduel.com/entry/BWNGZCTHM,
S501578487,mlb,2016/06/25,20-Player League ($5 - Top 3 Win),$35k,226.10,,1,20,20 player league,5,50.00,https://www.fanduel.com/entry/AFSZQMXFK,
S501577273,mlb,2016/06/25,$250 MLB Mini Sac Fly,$35k,160.20,,39,294,Tournament,1,2.50,https://www.fanduel.com/entry/EDIQGQXGQ,
S501577217,mlb,2016/06/25,20-Player League ($5 - Top 3 Win),$35k,160.20,,1,20,20 player league,5,50.00,https://www.fanduel.com/entry/AAJYUUKRG,
S501543801,mlb,2016/06/25,$5K Sat MLB Single (Single Entry),$35k,90.30,,762,1156,Tournament,5,0,https://www.fanduel.com/entry/CWEQUCKIA,
S501400166,mlb,2016/06/25,MLB 100 player league (Main),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/FAWJLWZYX, voided
S501400144,mlb,2016/06/25,$6K Sat MLB Stolen Base (Single Entry),$35k,226.10,,4,3468,Tournament,2,150.00,https://www.fanduel.com/entry/EADFCICCP,
S501400139,mlb,2016/06/25,$8K Sat MLB Bunt (Single Entry),$35k,226.10,,12,9248,Tournament,1,50.00,https://www.fanduel.com/entry/EHBYLBBAP,
S501400131,mlb,2016/06/25,Summer Free-For-All Qualifier (Free to Play),$35k,226.10,,32,19587,Tournament,0,0,https://www.fanduel.com/entry/ELJEIKSJJ,
S501400124,mlb,2016/06/25,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,226.10,,39,22331,Tournament,0,2.00,https://www.fanduel.com/entry/EPCMTCXUH,
S501399962,mlb,2016/06/25,$7K Sat MLB Bunt (Single Entry_ Early Only) ,$35k,166.10,,298,8092,Tournament,1,4.00,https://www.fanduel.com/entry/DUUEGARTZ,
S501105533,mlb,2016/06/24,$8K Fri MLB Single (Single Entry),$35k,142.50,,628,1849,Tournament,5,0,https://www.fanduel.com/entry/EQEIKYVTV,
S501032422,mlb,2016/06/24,50/50 League ($10 - Top 50% Win) (Main),$35k,142.50,,43,100,Tournament,10,18.00,https://www.fanduel.com/entry/BLVFNWCXS,
S501032414,mlb,2016/06/24,$9K Fri MLB Stolen Base (Single Entry),$35k,192.70,,163,5202,Tournament,2,8.00,https://www.fanduel.com/entry/BQCLLFUGM,
S501032406,mlb,2016/06/24,$14K Fri MLB Bunt (Single Entry),$35k,121.80,,8218,16184,Tournament,1,0,https://www.fanduel.com/entry/BUJRIPLPG,
S501032401,mlb,2016/06/24,Summer Free-For-All Qualifier (Free to Play),$35k,121.80,,12017,24812,Tournament,0,0,https://www.fanduel.com/entry/BSTYWPBVS,
S501032380,mlb,2016/06/24,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,192.70,,647,28533,Tournament,0,0,https://www.fanduel.com/entry/DMFTHRAUQ,
S500712247,mlb,2016/06/23,MLB tournament,$35k,,,0,,Cancelled,5,0,https://www.fanduel.com/entry/BFYHAAMMV, voided
S500712236,mlb,2016/06/23,$8K Thu MLB Stolen Base (Single Entry),$35k,122.70,,720,4624,Tournament,2,5.00,https://www.fanduel.com/entry/AHWQBUWFT,
S500712231,mlb,2016/06/23,$12K Thu MLB Bunt (Single Entry),$35k,122.70,,2035,13180,Tournament,1,2.50,https://www.fanduel.com/entry/AGGXPUMMF,
S500712230,mlb,2016/06/23,Summer Free-For-All Qualifier (Free to Play),$35k,122.70,,3370,23183,Tournament,0,0,https://www.fanduel.com/entry/ALCAZVPSV,
S500712223,mlb,2016/06/23,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,122.70,,3782,27373,Tournament,0,0,https://www.fanduel.com/entry/AKODNEDUZ,
S500711974,mlb,2016/06/23,$8K Thu MLB Bunt (Single Entry_ Early Only),$35k,157.70,,629,9248,Tournament,1,2.50,https://www.fanduel.com/entry/ALCBAGUOR,
S500453992,mlb,2016/06/22,50/50 League ($5 - Top 50% Win) (Early Only),$35k,113.80,,34,100,Tournament,5,9.00,https://www.fanduel.com/entry/EOOPRXTQF,
S500451606,mlb,2016/06/22,50/50 League ($10 - Top 50% Win) (Early Only),$35k,113.80,,35,100,Tournament,10,18.00,https://www.fanduel.com/entry/CHTGIBYMZ,
S500335175,mlb,2016/06/22,$6K Wed MLB Single (Single Entry),$35k,144.90,,498,1387,Tournament,5,0,https://www.fanduel.com/entry/ADPJVRTDJ,
S500335170,mlb,2016/06/22,$8K Wed MLB Stolen Base (Single Entry),$35k,134.50,,1766,4624,Tournament,2,0,https://www.fanduel.com/entry/ABZRJRJJV,
S500335166,mlb,2016/06/22,$12K Wed MLB Bunt (Single Entry),$35k,157.70,,1993,13407,Tournament,1,2.50,https://www.fanduel.com/entry/AIKNFSWJZ,
S500335159,mlb,2016/06/22,Summer Free-For-All Qualifier (Free to Play),$35k,157.70,,2960,24505,Tournament,0,0,https://www.fanduel.com/entry/AMDVQLBUX,
S500335155,mlb,2016/06/22,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,134.50,,9817,32898,Tournament,0,0,https://www.fanduel.com/entry/AKAFRTGDN,
S500335141,mlb,2016/06/22,50/50 League ($10 - Top 50% Win) (Main),$35k,144.90,,46,100,Tournament,10,18.00,https://www.fanduel.com/entry/BZSRSCZRN,
S500254369,mlb,2016/06/22,MLB 100 player league (Early Only),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/EXQZFQPXC, voided
S500254270,mlb,2016/06/22,$8K Wed MLB Bunt (Single Entry_ Early Only),$35k,113.80,,3345,9248,Tournament,1,0,https://www.fanduel.com/entry/AFFCQHVSE,
S499999980,mlb,2016/06/21,$8K Tue MLB Single (Single Entry),$35k,115.90,,693,1849,Tournament,5,0,https://www.fanduel.com/entry/DHYNAYZYM,
S499999966,mlb,2016/06/21,$10K Tue MLB Stolen Base (Single Entry) ,$35k,143.50,,791,5780,Tournament,2,4.00,https://www.fanduel.com/entry/DTSJTTCDC,
S499999945,mlb,2016/06/21,$13K Tue MLB Bunt (Single Entry) ,$35k,142.70,,1853,15028,Tournament,1,2.50,https://www.fanduel.com/entry/CSLHXMSIY,
S499999921,mlb,2016/06/21,50/50 League ($10 - Top 50% Win) (Main),$35k,115.90,,44,100,Tournament,10,18.00,https://www.fanduel.com/entry/ESHYEQEIA,
S499999870,mlb,2016/06/21,Summer Free-For-All Qualifier (Free to Play),$35k,143.50,,3010,25542,Tournament,0,0,https://www.fanduel.com/entry/EKVHJFTME,
S499929826,mlb,2016/06/21,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,142.70,,3493,29271,Tournament,0,0,https://www.fanduel.com/entry/DSQOSJZAV,
S499775479,mlb,2016/06/20,$7K Mon MLB Single (Single Entry),$35k,109.80,,928,1618,Tournament,5,0,https://www.fanduel.com/entry/DKCDKZKKP,
S499775432,mlb,2016/06/20,$13K Mon MLB Bunt (Single Entry) ,$35k,81.60,,12216,15028,Tournament,1,0,https://www.fanduel.com/entry/DBNRQGBTB,
S499775456,mlb,2016/06/20,$10K Mon MLB Stolen Base (Single Entry) ,$35k,179.40,,98,5780,Tournament,2,15.00,https://www.fanduel.com/entry/DSCRTBHEH,
S499775411,mlb,2016/06/20,Summer Free-For-All Qualifier (Free to Play),$35k,179.40,,304,24853,Tournament,0,0,https://www.fanduel.com/entry/EQEIRGXLJ,
S499775397,mlb,2016/06/20,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,81.60,,22407,27666,Tournament,0,0,https://www.fanduel.com/entry/FBYFKAZPZ,
S499580181,mlb,2016/06/20,50/50 League ($10 - Top 50% Win) (Main),$35k,109.80,,73,100,Tournament,10,0,https://www.fanduel.com/entry/BMXASULSO,
S499399998,mlb,2016/06/19,50/50 League ($10 - Top 50% Win) (Main),$35k,97.80,,78,100,Tournament,10,0,https://www.fanduel.com/entry/BZSSBSVDH,
S499396735,mlb,2016/06/19,$5K Sun MLB Stolen Base (Single Entry),$35k,97.80,,1767,2890,Tournament,2,0,https://www.fanduel.com/entry/AVGFFAHTP,
S499396725,mlb,2016/06/19,$8K Sun MLB Bunt (Single Entry),$35k,97.80,,5388,9248,Tournament,1,0,https://www.fanduel.com/entry/AWIAEJFPH,
S499396716,mlb,2016/06/19,Summer Free-For-All Qualifier (Free to Play),$35k,97.80,,8935,16734,Tournament,0,0,https://www.fanduel.com/entry/BBDDOKIVX,
S499396684,mlb,2016/06/19,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,97.80,,9731,18477,Tournament,0,0,https://www.fanduel.com/entry/AKAFYXRMV,
S499223548,mlb,2016/06/18,50/50 League ($10 - Top 50% Win) (Late),$35k,141.20,,67,100,Tournament,10,0,https://www.fanduel.com/entry/DMTQFSEFC,
S499214709,mlb,2016/06/18,$6K Sat MLB Stolen Base (Single Entry_ Late),$35k,141.20,,1906,3468,Tournament,2,0,https://www.fanduel.com/entry/BABILETMA,
S499214669,mlb,2016/06/18,$8K Sat MLB Bunt (Single Entry_ Late),$35k,141.20,,4855,9248,Tournament,1,0,https://www.fanduel.com/entry/ANFQTBTLS,
S499214634,mlb,2016/06/18,Summer Free-For-All Qualifier (Free to Play),$35k,141.20,,8125,18218,Tournament,0,0,https://www.fanduel.com/entry/COEBZODGM,
S499214521,mlb,2016/06/18,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,141.20,,8798,19607,Tournament,0,0,https://www.fanduel.com/entry/FAWJYUPFW,
S499136544,mlb,2016/06/18,$250 MLB Mini Sac Fly,$35k,117,,107,294,Tournament,1,0,https://www.fanduel.com/entry/BTHWCCCMF,
S499102399,mlb,2016/06/18,50/50 League ($10 - Top 50% Win) (Early Only),$35k,119.10,,33,100,Tournament,10,18.00,https://www.fanduel.com/entry/EYSTKXNFI,
S499039502,mlb,2016/06/18,$500 MLB Mini Squeeze,$35k,148.50,,9,196,Tournament,3,10.00,https://www.fanduel.com/entry/DJOFAJGKT,
S499039336,mlb,2016/06/18,50/50 League ($5 - Top 50% Win) (Afternoon Only),$35k,148.50,,3,100,Tournament,5,9.00,https://www.fanduel.com/entry/AFFBUUNSP,
S499039311,mlb,2016/06/18,MLB 100 player league (Afternoon Only),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/CAUMEOIIX, voided
S499038632,mlb,2016/06/18,$4K Sat MLB Single (Single Entry_ Early Only),$35k,119.10,,332,924,Tournament,5,0,https://www.fanduel.com/entry/EDWNJZZSH,
S499038605,mlb,2016/06/18,$7K Sat MLB Bunt (Single Entry_ Early Only) ,$35k,119.10,,2974,8092,Tournament,1,0,https://www.fanduel.com/entry/AXXRWLHTV,
S498914571,mlb,2016/06/17,$1K MLB Mini Squeeze,$35k,168.50,,103,392,Tournament,3,0,https://www.fanduel.com/entry/DSQPKLUIY,
S498601398,mlb,2016/06/17,50/50 League ($10 - Top 50% Win) (Main),$35k,119.70,,71,100,Tournament,10,0,https://www.fanduel.com/entry/EDIQVZWQN,
S498601343,mlb,2016/06/17,$8K Fri MLB Single (Single Entry),$35k,119.70,,1153,1849,Tournament,5,0,https://www.fanduel.com/entry/AEDHUGRRP,
S498601330,mlb,2016/06/17,$8K Fri MLB Stolen Base (Single Entry),$35k,119.70,,2550,4624,Tournament,2,0,https://www.fanduel.com/entry/ALCBCZQPP,
S498601303,mlb,2016/06/17,$20K Fri MLB Sac Fly ($20K Guaranteed),$35k,166,,4438,23529,Tournament,1,2.00,https://www.fanduel.com/entry/CHTGMCJBP,
S498601311,mlb,2016/06/17,$20K Fri MLB Sac Fly ($20K Guaranteed),$35k,206.50,,1403,23529,Tournament,1,2.00,https://www.fanduel.com/entry/CDMAOSRSV,
S498601289,mlb,2016/06/17,$13K Fri MLB Bunt (Single Entry) ,$35k,119.70,,7331,15028,Tournament,1,0,https://www.fanduel.com/entry/CPFXHMTXL,
S498601268,mlb,2016/06/17,Summer Free-For-All Qualifier (Free to Play),$35k,206.50,,890,23692,Tournament,0,0,https://www.fanduel.com/entry/BNYVLGKDH,
S498601020,mlb,2016/06/17,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,166,,3670,26125,Tournament,0,0,https://www.fanduel.com/entry/BJRPSXFYB,
S498403938,mlb,2016/06/16,$20K Thu MLB Sac Fly ($20K Guaranteed),$35k,128.10,,11961,23529,Tournament,1,0,https://www.fanduel.com/entry/CGDOFJYIQ,
S498403944,mlb,2016/06/16,$20K Thu MLB Sac Fly ($20K Guaranteed),$35k,119.80,,13902,23529,Tournament,1,0,https://www.fanduel.com/entry/CCYDHJEVO,
S498403903,mlb,2016/06/16,$7K Thu MLB Single (Single Entry),$35k,155.50,,382,1618,Tournament,5,0,https://www.fanduel.com/entry/BQQJBXQTC,
S498403881,mlb,2016/06/16,$9K Thu MLB Stolen Base (Single Entry),$35k,155.50,,1280,5202,Tournament,2,0,https://www.fanduel.com/entry/DKCDMZPSA,
S498403863,mlb,2016/06/16,Summer Free-For-All Qualifier (Free to Play),$35k,119.80,,15123,25314,Tournament,0,0,https://www.fanduel.com/entry/DUGHTTIDC,
S498403849,mlb,2016/06/16,$12K Thu MLB Bunt (Single Entry),$35k,155.50,,3351,13872,Tournament,1,0,https://www.fanduel.com/entry/CTNDKEKGU,
S498403812,mlb,2016/06/16,50/50 League ($10 - Top 50% Win) (Main),$35k,155.50,,27,100,Tournament,10,18.00,https://www.fanduel.com/entry/ERGDSQAOM,
S498229376,mlb,2016/06/16,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,128.10,,15109,29575,Tournament,0,0,https://www.fanduel.com/entry/ANTOHIFUP,
S498226970,mlb,2016/06/16,$5K Thu MLB Bunt (Single Entry_ Early Only),$35k,96.70,,3873,5780,Tournament,1,0,https://www.fanduel.com/entry/CUOXTPLAH,
S497837534,mlb,2016/06/15,50/50 League ($10 - Top 50% Win) (Early Only),$35k,126.20,,45,100,Tournament,10,18.00,https://www.fanduel.com/entry/ELJEWAYEZ,
S497837494,mlb,2016/06/15,$10K Wed MLB Bunt (Single Entry_ Early Only),$35k,126.20,,4959,11560,Tournament,1,0,https://www.fanduel.com/entry/BIBWTVNVT,
S497533596,mlb,2016/06/14,$1K MLB Mini Squeeze,$35k,148.40,,139,392,Tournament,3,0,https://www.fanduel.com/entry/CDLZTQOKC,
S497533587,mlb,2016/06/14,$1K MLB Mini Squeeze,$35k,82.30,,372,392,Tournament,3,0,https://www.fanduel.com/entry/CDZXGIAHY,
S497533546,mlb,2016/06/14,$8K Tue MLB Single (Single Entry),$35k,143.40,,821,1849,Tournament,5,0,https://www.fanduel.com/entry/BRSDAWMFM,
S497533524,mlb,2016/06/14,$10K Tue MLB Stolen Base (Single Entry) ,$35k,143.40,,2109,5780,Tournament,2,0,https://www.fanduel.com/entry/DPZAVZOLA,
S497533512,mlb,2016/06/14,$13K Tue MLB Bunt (Single Entry) ,$35k,143.40,,4964,15028,Tournament,1,0,https://www.fanduel.com/entry/DSCQURKCK,
S497533501,mlb,2016/06/14,Summer Free-For-All Qualifier (Free to Play),$35k,82.30,,21426,23629,Tournament,0,0,https://www.fanduel.com/entry/CUAZWLTVI,
S497533487,mlb,2016/06/14,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,148.40,,6642,25962,Tournament,0,0,https://www.fanduel.com/entry/DBNQRWERE,
S497533436,mlb,2016/06/14,50/50 League ($10 - Top 50% Win) (Main),$35k,143.40,,71,100,Tournament,10,0,https://www.fanduel.com/entry/ECUSOCOLI,
S497347602,mlb,2016/06/13,$1K MLB Mini Squeeze,$35k,171.70,,136,392,Tournament,3,0,https://www.fanduel.com/entry/EZGSEZTOI,
S497347590,mlb,2016/06/13,$1K MLB Mini Squeeze,$35k,84.70,,370,392,Tournament,3,0,https://www.fanduel.com/entry/EBSYTLPFC,
S497337385,mlb,2016/06/13,50/50 League ($10 - Top 50% Win) (Main),$35k,138.40,,84,100,Tournament,10,0,https://www.fanduel.com/entry/DETBPPMGV,
S497206296,mlb,2016/06/13,$7K Mon MLB Single (Single Entry),$35k,138.40,,1055,1618,Tournament,5,0,https://www.fanduel.com/entry/FBYELJQQT,
S497206255,mlb,2016/06/13,$9K Mon MLB Stolen Base (Single Entry),$35k,200.10,,436,5202,Tournament,2,5.00,https://www.fanduel.com/entry/EPCMTGQQL,
S497206243,mlb,2016/06/13,$13K Mon MLB Bunt (Single Entry) ,$35k,138.40,,7417,15028,Tournament,1,0,https://www.fanduel.com/entry/ATCOPOFEP,
S497206231,mlb,2016/06/13,Summer Free-For-All Qualifier (Free to Play),$35k,84.70,,21935,24084,Tournament,0,0,https://www.fanduel.com/entry/BDUQIZJNN,
S497206094,mlb,2016/06/13,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,171.70,,4834,27330,Tournament,0,0,https://www.fanduel.com/entry/DUUEFPMVR,
S497033982,mlb,2016/06/12,$15K Sun MLB Rally ($15K Guaranteed),$35k,145.80,,768,3468,Tournament,5,0,https://www.fanduel.com/entry/EJTMTIYAF,
S497030426,mlb,2016/06/12,$5K Sun MLB Squeeze #2 ($5K Guaranteed),$35k,52.20,,1731,1753,Tournament,3,0,https://www.fanduel.com/entry/EYSUHOQQV,
S497023380,mlb,2016/06/12,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,145.80,,3208,18029,Tournament,0,0,https://www.fanduel.com/entry/CNQEYIYYF,
S497023331,mlb,2016/06/12,Summer Free-For-All Qualifier (Free to Play),$35k,52.20,,15615,15833,Tournament,0,0,https://www.fanduel.com/entry/DMFTJGBDD,
S497023264,mlb,2016/06/12,$6K Sun MLB Stolen Base (Single Entry),$35k,95.10,,2726,3468,Tournament,2,0,https://www.fanduel.com/entry/EWBHAFTOV,
S497023210,mlb,2016/06/12,$8K Sun MLB Bunt (Single Entry),$35k,95.10,,7190,9248,Tournament,1,0,https://www.fanduel.com/entry/ASAUPAJDT,
